198,306,231,315,224,343,0,0,0
183,310,198,306,224,343,0,1,0
173,277,183,310,144,284,0,0,0
173,277,144,284,121,232,37,34,28
198,306,173,277,209,272,112,109,104
173,277,198,306,183,310,0,0,0
183,190,173,277,121,232,0,0,0
173,277,183,190,209,272,255,255,255
36,998,31,999,32,996,255,255,255
31,999,36,998,51,1005,0,0,0
43,990,36,998,32,996,255,255,255
36,998,43,990,51,1005,50,60,43
219,984,209,995,211,979,255,255,255
219,984,226,988,209,995,0,0,0
282,961,219,984,211,979,0,0,0
226,988,219,984,282,961,255,255,255
354,947,369,916,394,933,0,0,0
369,916,354,947,368,908,0,0,0
661,1012,667,1014,493,1017,0,0,0
588,999,661,1012,493,1017,0,0,0
669,986,607,967,648,952,32,51,39
607,967,602,944,648,952,62,81,69
594,935,569,937,588,905,0,0,0
594,935,613,921,602,944,0,0,0
594,935,588,905,613,917,0,0,0
613,921,594,935,613,917,0,0,0
585,963,607,967,596,980,0,0,0
530,896,533,955,476,931,0,0,0
454,988,533,955,493,1017,0,0,0
533,955,454,988,476,931,0,0,0
707,948,708,941,724,931,0,0,0
696,944,693,951,675,944,255,255,255
678,888,696,944,675,944,0,0,0
707,948,696,944,708,941,255,255,255
696,944,707,948,693,951,0,0,0
708,941,696,944,724,915,255,255,255
696,944,678,888,724,915,0,0,0
646,920,613,921,613,917,255,255,255
664,872,646,920,613,917,230,240,223
678,888,646,920,664,872,255,255,255
685,988,693,982,685,989,0,0,0
693,982,685,988,689,981,0,0,0
729,1011,728,1014,726,1015,0,0,0
724,1005,729,1011,726,1015,0,0,0
728,1014,729,1011,737,1007,0,0,0
699,977,696,980,699,976,0,0,0
696,980,693,982,689,981,0,0,0
693,982,716,1006,685,989,0,0,0
696,980,716,1006,693,982,0,0,0
716,1006,676,1002,685,989,0,0,0
724,1005,716,1006,699,977,255,255,255
716,1006,696,980,699,977,0,0,0
812,984,816,970,844,979,0,0,0
812,984,844,979,817,1023,0,0,0
800,983,812,984,817,1023,0,0,0
771,936,744,974,724,931,255,255,255
754,981,744,974,771,936,0,0,0
744,974,707,948,724,931,255,255,255
707,948,744,974,699,976,0,0,0
744,974,699,977,699,976,0,0,0
744,974,724,1005,699,977,0,0,0
744,974,754,981,737,1007,0,0,0
851,972,856,933,865,938,158,168,151
856,933,851,972,842,929,0,0,0
851,972,816,970,842,929,0,0,0
816,970,851,972,844,979,0,0,0
877,933,884,909,897,937,0,0,0
877,933,869,917,884,909,0,0,0
939,959,899,963,897,937,255,255,255
899,963,939,959,903,975,153,150,144
924,997,939,959,964,982,255,255,255
903,975,939,959,924,997,0,0,0
480,861,436,851,475,826,0,0,0
487,837,480,861,475,826,255,255,255
480,861,487,837,496,860,255,255,255
487,837,500,839,496,860,0,0,0
496,860,500,839,521,849,255,255,255
500,839,509,835,521,849,0,0,0
500,839,492,827,509,835,0,0,0
507,866,496,860,521,849,255,255,255
515,868,507,866,521,849,0,0,0
507,866,515,868,512,881,255,255,255
495,871,507,866,512,881,0,0,0
652,831,624,829,652,830,0,0,0
951,833,953,861,934,831,0,0,0
837,797,887,790,836,822,0,0,0
798,812,837,797,836,822,0,0,0
828,776,837,797,798,812,0,0,0
812,734,828,776,779,774,0,0,0
959,738,939,729,976,729,255,255,255
959,738,976,729,1023,758,0,0,0
1002,806,959,738,1023,758,0,10,0
815,908,807,936,805,896,0,0,0
833,885,837,859,895,892,73,70,64
837,859,837,857,895,892,255,255,255
832,846,800,835,836,822,110,129,116
837,857,832,846,836,822,255,255,255
903,759,909,766,887,790,255,255,255
884,909,898,894,897,937,255,255,255
898,894,930,897,897,937,255,255,255
898,894,884,909,895,892,255,255,255
694,716,698,692,733,695,0,0,0
740,736,694,716,733,695,255,255,255
698,692,694,716,686,703,58,55,50
774,771,740,736,767,708,0,0,0
774,771,812,734,779,774,255,255,255
812,734,774,771,767,708,255,255,255
758,780,774,771,779,774,0,0,0
740,736,774,771,758,780,69,79,62
682,814,655,826,636,719,229,226,220
655,826,624,829,636,719,182,132,28
624,829,655,826,652,830,255,255,255
655,826,652,831,652,830,255,255,255
553,361,564,394,522,397,255,255,255
575,390,564,394,576,383,255,255,255
564,394,553,361,576,383,176,173,168
593,413,603,440,566,410,28,21,16
603,440,603,441,566,410,0,0,0
603,441,603,440,623,442,255,255,255
612,307,620,309,618,315,0,0,0
620,309,626,311,618,315,255,255,255
620,309,612,307,629,307,0,0,0
626,311,620,309,629,307,255,255,255
588,374,591,389,576,383,255,255,255
575,390,591,390,593,413,0,0,0
591,389,591,390,575,390,255,255,255
620,384,644,359,634,393,0,0,0
644,359,620,384,613,361,255,255,255
620,384,591,390,591,389,255,255,255
604,316,569,347,552,341,255,255,255
611,350,569,347,604,316,82,74,70
569,347,553,361,552,341,255,255,255
553,361,569,347,576,383,0,0,0
569,347,588,374,576,383,255,255,255
618,315,616,330,604,316,0,0,0
616,330,611,350,604,316,0,0,0
616,330,626,311,644,326,144,137,132
626,311,616,330,618,315,255,255,255
644,359,616,330,644,326,255,255,255
616,330,644,359,611,350,178,170,166
529,278,607,312,604,316,111,104,99
607,312,529,278,612,307,0,0,0
